113,8957123510616210112,305-1141030,0000,10000112,64
114,8957123510616210113,306-5835678,0000,10000113,64
115,8957123510616210114,305-1142173,0000,10000114,64
116,8957123510616210115,306-4991756,0000,10000115,64
117,8957123510616210116,306-6330854,0000,10000116,64
118,8957123510616210117,306-7359240,0000,10000117,64
119,8957123510616210118,305-1143478,0000,10000118,64
120,8957123510616210119,307-3679599,0000,10000119,64
121,8957123510616210120,305-1143598,0000,10000120,64
122,8957123510616210121,307-7470351,0000,10000121,64
123,8957123510616210122,305-1144271,0000,10000122,64
124,8957123510616210123,306-2907063,0000,10000123,64
125,8957123510616210124,306-9227229,0000,10000124,64
126,8957123510616210125,306-9477894,0000,10000125,64
127,8957123510616210126,305-1146215,0000,10000126,64
128,8957123510616210127,307-4788423,0000,10000127,64
129,8957123510616210128,305-1146990,0000,10000128,64
130,8957123510616210129,305-1148058,0000,10000129,64
131,8957123510616210130,306-3733515,0000,10000130,64
132,8957123510616210131,306-6313558,0000,10000131,64
133,8957123510616210132,306-9750434,0000,10000132,64
134,8957123510616210133,307-5385970,0000,10000133,64
135,8957123510616210134,305-1148402,0000,10000134,64
136,8957123510616210135,306-1167034,0000,10000135,64
137,8957123510616210136,306-9481775,0000,10000136,64
138,8957123510616210137,305-1150382,0000,10000137,64
139,8957123510616210138,306-4411172,0000,10000138,64
140,8957123510616210139,306-7803986,0000,10000139,64
141,8957123510616210140,306-9257437,0000,10000140,64
142,8957123510616210141,307-4329829,0000,10000141,64
143,8957123510616210142,307-7747610,0000,10000142,64
144,8957123510616210143,307-8259696,0000,10000143,64
145,8957123510616210144,305-1152162,0000,10000144,64
146,8957123510616210145,306-5089357,0000,10000145,64
147,8957123510616210146,306-6150831,0000,10000146,64
148,8957123510616210147,307-4274950,0000,10000147,64
149,8957123510616210148,305-1152367,0000,10000148,64
150,8957123510616210149,306-4294985,0000,10000149,64
151,8957123510616210150,306-5665106,0000,10000150,64
152,8957123510616210151,307-7279688,0000,10000151,64
153,8957123510616210152,305-1152846,0000,10000152,64
154,8957123510616210153,305-1153047,0000,10000153,64
155,8957123510616210154,306-3903004,0000,10000154,64
156,8957123510616210155,306-5264483,0000,10000155,64
157,8957123510616210156,307-2681190,0000,10000156,64
158,8957123510616210157,307-4575645,0000,10000157,64
159,8957123510616210158,307-9281694,0000,10000158,64
160,8957123510616210159,307-9567900,0000,10000159,64
161,8957123510616210160,305-1156665,0000,10000160,64
162,8957123510616210161,307-9285306,0000,10000161,64
163,8957123510616210162,305-1157360,0000,10000162,64
164,8957123510616210163,306-9172641,0000,10000163,64
165,8957123510616210164,305-1158441,0000,10000164,64
166,8957123510616210165,305-1158552,0000,10000165,64
167,8957123510616210166,306-2217139,0000,10000166,64
168,8957123510616210167,305-1158919,0000,10000167,64
169,8957123510616210168,307-7956281,0000,10000168,64
170,8957123510616210169,305-1159362,0000,10000169,64
171,8957123510616210170,306-7103867,0000,10000170,64
172,8957123510616210171,307-4108819,0000,10000171,64
173,8957123510616210172,305-1163025,0000,10000172,64
174,8957123510616210173,306-1412827,0000,10000173,64
175,8957123510616210174,306-3981282,0000,10000174,64
176,8957123510616210175,305-1163478,0000,10000175,64
177,8957123510616210176,306-7321686,0000,10000176,64
178,8957123510616210177,305-1163720,0000,10000177,64
179,8957123510616210178,306-8131215,0000,10000178,64
180,8957123510616210179,305-1164962,0000,10000179,64
181,8957123510616210180,306-6874923,0000,10000180,64
182,8957123510616210181,307-2301891,0000,10000181,64
183,8957123510616210182,307-6149508,0000,10000182,64
184,8957123510616210183,305-1165178,0000,10000183,64
185,8957123510616210184,307-4028786,0000,10000184,64
186,8957123510616210185,305-1165893,0000,10000185,64
187,8957123510616210186,307-6352014,0000,10000186,64
188,8957123510616210187,305-1165911,0000,10000187,64
189,8957123510616210188,307-3986896,0000,10000188,64
190,8957123510616210189,305-1168575,0000,10000189,64
191,8957123510616210190,306-3501392,0000,10000190,64
192,8957123510616210191,306-6266709,0000,10000191,64
193,8957123510616210192,307-2098818,0000,10000192,64
194,8957123510616210193,307-7958835,0000,10000193,64
195,8957123510616210194,305-1169238,0000,10000194,64
196,8957123510616210195,306-7278349,0000,10000195,64
197,8957123510616210196,307-1542064,0000,10000196,64
198,8957123510616210197,305-1170974,0000,10000197,64
199,8957123510616210198,305-9986751,0000,10000198,64
200,8957123510616210199,306-5752491,0000,10000199,64
201,8957123510616210200,305-1171358,0000,10000200,64
202,8957123510616210201,307-2883490,0000,10000201,64
203,8957123510616210202,307-6076890,0000,10000202,64
204,8957123510616210203,307-8167692,0000,10000203,64
205,8957123510616210204,305-1172909,0000,10000204,64
206,8957123510616210205,306-4349539,0000,10000205,64
207,8957123510616210206,306-7709754,0000,10000206,64
208,8957123510616210207,306-9197156,0000,10000207,64
209,8957123510616210208,307-1559132,0000,10000208,64
210,8957123510616210209,305-1173190,0000,10000209,64
211,8957123510616210210,307-1116585,0000,10000210,64
212,8957123510616210211,305-1173623,0000,10000211,64
213,8957123510616210212,306-4193777,0000,10000212,64
214,8957123510616210213,306-7852777,0000,10000213,64
215,8957123510616210214,306-9232367,0000,10000214,64
216,8957123510616210215,305-1173762,0000,10000215,64
217,8957123510616210216,306-4278326,0000,10000216,64
218,8957123510616210217,306-4874253,0000,10000217,64
219,8957123510616210218,306-5983882,0000,10000218,64
220,8957123510616210219,307-8444096,0000,10000219,64
221,8957123510616210220,305-1174585,0000,10000220,64
222,8957123510616210221,306-3921593,0000,10000221,64
223,8957123510616210222,307-5213371,0000,10000222,64
224,8957123510616210223,305-1174935,0000,10000223,64
225,8957123510616210224,305-1174960,0000,10000224,64
226,8957123510616210225,307-6036961,0000,10000225,64
227,8957123510616210226,305-1175005,0000,10000226,64
228,8957123510616210227,307-9013956,0000,10000227,64
229,8957123510616210228,307-9583884,0000,10000228,64
230,8957123510616210229,305-1179516,0000,10000229,64
231,8957123510616210230,306-6056788,0000,10000230,64
232,8957123510616210231,307-6081270,0000,10000231,64
233,8957123510616210232,305-1180043,0000,10000232,64
234,8957123510616210233,306-7602504,0000,10000233,64
235,8957123510616210234,306-9512541,0000,10000234,64
236,8957123510616210235,307-3504739,0000,10000235,64
237,8957123510616210236,305-1184133,0000,10000236,64
238,8957123510616210237,306-6532941,0000,10000237,64
239,8957123510616210238,307-2183349,0000,10000238,64
240,8957123510616210239,305-1185124,0000,10000239,64
241,8957123510616210240,306-2435533,0000,10000240,64
242,8957123510616210241,305-1186096,0000,10000241,64
243,8957123510616210242,305-1186562,0000,10000242,64
244,8957123510616210243,307-8427492,0000,10000243,64
245,8957123510616210244,305-1187391,0000,10000244,64
246,8957123510616210245,306-7222245,0000,10000245,64
247,8957123510616210246,306-7913451,0000,10000246,64
248,8957123510616210247,307-2320769,0000,10000247,64
249,8957123510616210248,307-4249690,0000,10000248,64
250,8957123510616210249,307-8367435,0000,10000249,64
251,8957123510616210250,305-1188687,0000,10000250,64
252,8957123510616210251,306-2972296,0000,10000251,64
253,8957123510616210252,307-1313620,0000,10000252,64
254,8957123510616210253,307-5063137,0000,10000253,64
255,8957123510616210254,305-1188898,0000,10000254,64
256,8957123510616210255,306-2425757,0000,10000255,64
257,8957123510616210256,305-1189279,0000,10000256,64
258,8957123510616210257,306-4721978,0000,10000257,64
259,8957123510616210258,305-1190168,0000,10000258,64
260,8957123510616210259,306-4529306,0000,10000259,64
261,8957123510616210260,306-9921519,0000,10000260,64
262,8957123510616210261,307-6402875,0000,10000261,64
263,8957123510616210262,305-1190952,0000,10000262,64
264,8957123510616210263,306-2480016,0000,10000263,64
265,8957123510616210264,306-2529512,0000,10000264,64
266,8957123510616210265,305-1191286,0000,10000265,64
267,8957123510616210266,307-2216572,0000,10000266,64
268,8957123510616210267,307-3380427,0000,10000267,64
269,8957123510616210268,305-1193023,0000,10000268,64
270,8957123510616210269,305-1193758,0000,10000269,64
271,8957123510616210270,306-3070559,0000,10000270,64
272,8957123510616210271,306-8740177,0000,10000271,64
273,8957123510616210272,307-1342393,0000,10000272,64
274,8957123510616210273,305-1194131,0000,10000273,64
275,8957123510616210274,306-5884394,0000,10000274,64
276,8957123510616210275,305-1194338,0000,10000275,64
277,8957123510616210276,307-8536274,0000,10000276,64
278,8957123510616210277,305-1195547,0000,10000277,64
279,8957123510616210278,306-4200692,0000,10000278,64
280,8957123510616210279,306-5362613,0000,10000279,64
281,8957123510616210280,307-9778678,0000,10000280,64
282,8957123510616210281,305-1195723,0000,10000281,64
283,8957123510616210282,306-4460788,0000,10000282,64
284,8957123510616210283,307-5135795,0000,10000283,64
285,8957123510616210284,305-1196307,0000,10000284,64
286,8957123510616210285,306-7199570,0000,10000285,64
287,8957123510616210286,307-5379417,0000,10000286,64
288,8957123510616210287,307-7524988,0000,10000287,64
289,8957123510616210288,305-1196491,0000,10000288,64
290,8957123510616210289,305-9977641,0000,10000289,64
291,8957123510616210290,306-9930148,0000,10000290,64
292,8957123510616210291,307-5775906,0000,10000291,64
293,8957123510616210292,305-1197090,0000,10000292,64
294,8957123510616210293,306-3493109,0000,10000293,64
295,8957123510616210294,305-1197236,0000,10000294,64
296,8957123510616210295,305-1197642,0000,10000295,64
297,8957123510616210296,305-1198111,0000,10000296,64
298,8957123510616210297,306-6944412,0000,10000297,64
299,8957123510616210298,307-1166668,0000,10000298,64
300,8957123510616210299,305-1198195,0000,10000299,64
301,8957123510616210300,306-8006983,0000,10000300,64
302,8957123510616210301,305-1198554,0000,10000301,64
303,8957123510616210302,307-6554263,0000,10000302,64
304,8957123510616210303,307-8025683,0000,10000303,64
305,8957123510616210304,305-1199485,0000,10000304,64
306,8957123510616210305,307-7671508,0000,10000305,64
307,8957123510616210306,307-9858104,0000,10000306,64
308,8957123510616210307,305-1199950,0000,10000307,64
309,8957123510616210308,306-1609153,0000,10000308,64
310,8957123510616210309,306-2868416,0000,10000309,64
311,8957123510616210310,307-4252756,0000,10000310,64
312,8957123510616210311,307-9773546,0000,10000311,64
313,8957123510616210312,305-1201087,0000,10000312,64
314,8957123510616210313,306-2679475,0000,10000313,64
315,8957123510616210314,307-2672571,0000,10000314,64
316,8957123510616210315,305-1201198,0000,10000315,64
317,8957123510616210316,306-1874513,0000,10000316,64
318,8957123510616210317,307-6207412,0000,10000317,64
319,8957123510616210318,305-1204936,0000,10000318,64
320,8957123510616210319,306-3353236,0000,10000319,64
321,8957123510616210320,306-3640614,0000,10000320,64
322,8957123510616210321,306-4427815,0000,10000321,64
323,8957123510616210322,305-1205404,0000,10000322,64
324,8957123510616210323,306-6073169,0000,10000323,64
325,8957123510616210324,306-7102403,0000,10000324,64
326,8957123510616210325,307-7950285,0000,10000325,64
327,8957123510616210326,305-1205595,0000,10000326,64
328,8957123510616210327,305-1205831,0000,10000327,64
329,8957123510616210328,306-4754353,0000,10000328,64
330,8957123510616210329,306-8586879,0000,10000329,64
331,8957123510616210330,307-2224592,0000,10000330,64
332,8957123510616210331,307-7699596,0000,10000331,64
333,8957123510616210332,307-9319432,0000,10000332,64
334,8957123510616210333,305-1206940,0000,10000333,64
335,8957123510616210334,306-8302449,0000,10000334,64
336,8957123510616210335,307-6036028,0000,10000335,64
337,8957123510616210336,305-1207824,0000,10000336,64
338,8957123510616210337,306-6954926,0000,10000337,64
339,8957123510616210338,307-2262722,0000,10000338,64
340,8957123510616210339,305-1207837,0000,10000339,64
341,8957123510616210340,307-4505259,0000,10000340,64
342,8957123510616210341,307-5177976,0000,10000341,64
343,8957123510616210342,305-1209608,0000,10000342,64
344,8957123510616210343,306-1655481,0000,10000343,64
345,8957123510616210344,306-3529510,0000,10000344,64
346,8957123510616210345,306-8382064,0000,10000345,64
347,8957123510616210346,307-2290859,0000,10000346,64
348,8957123510616210347,305-1210202,0000,10000347,64
349,8957123510616210348,305-1210439,0000,10000348,64
350,8957123510616210349,305-1211204,0000,10000349,64
351,8957123510616210350,305-1212218,0000,10000350,64
352,8957123510616210351,306-3237413,0000,10000351,64
353,8957123510616210352,306-7180838,0000,10000352,64
354,8957123510616210353,305-1212433,0000,10000353,64
355,8957123510616210354,307-3021592,0000,10000354,64
356,8957123510616210355,307-8039633,0000,10000355,64
357,8957123510616210356,305-1212623,0000,10000356,64
358,8957123510616210357,306-1945808,0000,10000357,64
359,8957123510616210358,306-5879986,0000,10000358,64
360,8957123510616210359,307-1382570,0000,10000359,64
361,8957123510616210360,305-1214208,0000,10000360,64
362,8957123510616210361,306-7589780,0000,10000361,64
363,8957123510616210362,306-8108171,0000,10000362,64
364,8957123510616210363,307-2431709,0000,10000363,64
365,8957123510616210364,305-1215178,0000,10000364,64
366,8957123510616210365,305-1215409,0000,10000365,64
367,8957123510616210366,306-2110390,0000,10000366,64
368,8957123510616210367,306-3229971,0000,10000367,64
369,8957123510616210368,307-6153776,0000,10000368,64
370,8957123510616210369,307-7663567,0000,10000369,64
371,8957123510616210370,307-9515571,0000,10000370,64
372,8957123510616210371,305-1216001,0000,10000371,64
373,8957123510616210372,306-3429807,0000,10000372,64
374,8957123510616210373,306-8676891,0000,10000373,64
375,8957123510616210374,307-8021560,0000,10000374,64
376,8957123510616210375,305-1216406,0000,10000375,64
377,8957123510616210376,306-4346679,0000,10000376,64
378,8957123510616210377,306-6477276,0000,10000377,64
379,8957123510616210378,307-8351683,0000,10000378,64
380,8957123510616210379,305-1217910,0000,10000379,64
381,8957123510616210380,307-4449934,0000,10000380,64
382,8957123510616210381,307-9518814,0000,10000381,64
383,8957123510616210382,305-1218239,0000,10000382,64
384,8957123510616210383,306-4895536,0000,10000383,64
385,8957123510616210384,306-6572599,0000,10000384,64
386,8957123510616210385,306-7004752,0000,10000385,64
387,8957123510616210386,305-1219211,0000,10000386,64
388,8957123510616210387,306-3835190,0000,10000387,64
389,8957123510616210388,307-6075309,0000,10000388,64
390,8957123510616210389,305-1219243,0000,10000389,64
391,8957123510616210390,306-7794034,0000,10000390,64
392,8957123510616210391,307-7426925,0000,10000391,64
393,8957123510616210392,305-1220059,0000,10000392,64
394,8957123510616210393,307-8964104,0000,10000393,64
395,8957123510616210394,305-1220454,0000,10000394,64
396,8957123510616210395,305-1220743,0000,10000395,64
397,8957123510616210396,305-1221138,0000,10000396,64
398,8957123510616210397,306-4284782,0000,10000397,64
399,8957123510616210398,306-8593776,0000,10000398,64
400,8957123510616210399,307-4697059,0000,10000399,64
401,8957123510616210400,305-1221963,0000,10000400,64
402,8957123510616210401,306-7760683,0000,10000401,64
403,8957123510616210402,306-7795207,0000,10000402,64
404,8957123510616210403,307-8834471,0000,10000403,64
405,8957123510616210404,305-1224147,0000,10000404,64
406,8957123510616210405,307-4936022,0000,10000405,64
407,8957123510616210406,307-9494377,0000,10000406,64
408,8957123510616210407,305-1224889,0000,10000407,64
409,8957123510616210408,306-1518190,0000,10000408,64
410,8957123510616210409,306-3744089,0000,10000409,64
411,8957123510616210410,306-3841761,0000,10000410,64
412,8957123510616210411,307-7162645,0000,10000411,64
413,8957123510616210412,305-1225062,0000,10000412,64
414,8957123510616210413,306-8200443,0000,10000413,64
415,8957123510616210414,307-6785192,0000,10000414,64
416,8957123510616210415,305-1227854,0000,10000415,64
417,8957123510616210416,306-2819441,0000,10000416,64
418,8957123510616210417,307-5703021,0000,10000417,64
419,8957123510616210418,305-1227888,0000,10000418,64
420,8957123510616210419,306-1978491,0000,10000419,64
421,8957123510616210420,307-7549605,0000,10000420,64
422,8957123510616210421,307-8181010,0000,10000421,64
423,8957123510616210422,305-1228079,0000,10000422,64
424,8957123510616210423,306-6218992,0000,10000423,64
425,8957123510616210424,307-3923248,0000,10000424,64
426,8957123510616210425,307-9238897,0000,10000425,64
427,8957123510616210426,305-1229378,0000,10000426,64
428,8957123510616210427,307-8413964,0000,10000427,64
429,8957123510616210428,305-1230011,0000,10000428,64
430,8957123510616210429,306-3964578,0000,10000429,64
431,8957123510616210430,306-4594687,0000,10000430,64
432,8957123510616210431,306-8796460,0000,10000431,64
433,8957123510616210432,305-1230475,0000,10000432,64
434,8957123510616210433,306-8211633,0000,10000433,64
435,8957123510616210434,307-7076596,0000,10000434,64
436,8957123510616210435,307-7081853,0000,10000435,64
437,8957123510616210436,305-1231572,0000,10000436,64
438,8957123510616210437,305-1231767,0000,10000437,64
439,8957123510616210438,306-3245839,0000,10000438,64
440,8957123510616210439,306-7499895,0000,10000439,64
441,8957123510616210440,306-9218268,0000,10000440,64
442,8957123510616210441,305-1232950,0000,10000441,64
443,8957123510616210442,305-1233436,0000,10000442,64
444,8957123510616210443,305-1235434,0000,10000443,64
445,8957123510616210444,307-1222129,0000,10000444,64
446,8957123510616210445,305-1235610,0000,10000445,64
447,8957123510616210446,305-1235659,0000,10000446,64
448,8957123510616210447,306-2995947,0000,10000447,64
449,8957123510616210448,306-3206883,0000,10000448,64
450,8957123510616210449,306-3251735,0000,10000449,64
451,8957123510616210450,306-9605283,0000,10000450,64
452,8957123510616210451,307-2160074,0000,10000451,64
453,8957123510616210452,307-2981454,0000,10000452,64
454,8957123510616210453,305-1238157,0000,10000453,64
455,8957123510616210454,307-8284039,0000,10000454,64
456,8957123510616210455,305-1238891,0000,10000455,64
457,8957123510616210456,307-4592961,0000,10000456,64
458,8957123510616210457,305-1239175,0000,10000457,64
459,8957123510616210458,307-1180749,0000,10000458,64
460,8957123510616210459,307-9220692,0000,10000459,64
461,8957123510616210460,305-1240298,0000,10000460,64
462,8957123510616210461,306-1199153,0000,10000461,64
463,8957123510616210462,306-3043588,0000,10000462,64
464,8957123510616210463,307-5209077,0000,10000463,64
465,8957123510616210464,305-1240329,0000,10000464,64
466,8957123510616210465,306-9965289,0000,10000465,64
467,8957123510616210466,307-1919122,0000,10000466,64
468,8957123510616210467,305-1240640,0000,10000467,64
469,8957123510616210468,306-7749029,0000,10000468,64
470,8957123510616210469,305-1242760,0000,10000469,64
471,8957123510616210470,306-2115731,0000,10000470,64
472,8957123510616210471,306-2517398,0000,10000471,64
473,8957123510616210472,306-4630273,0000,10000472,64
474,8957123510616210473,306-8761639,0000,10000473,64
475,8957123510616210474,307-4312656,0000,10000474,64
476,8957123510616210475,305-1243276,0000,10000475,64
477,8957123510616210476,306-3391772,0000,10000476,64
478,8957123510616210477,305-1248207,0000,10000477,64
479,8957123510616210478,307-2752030,0000,10000478,64
480,8957123510616210479,307-6003038,0000,10000479,64
481,8957123510616210480,307-7190001,0000,10000480,64
482,8957123510616210481,305-1249754,0000,10000481,64
483,8957123510616210482,305-1251559,0000,10000482,64
484,8957123510616210483,307-3873114,0000,10000483,64
485,8957123510616210484,305-1251709,0000,10000484,64
486,8957123510616210485,307-6310980,0000,10000485,64
487,8957123510616210486,305-1251753,0000,10000486,64
488,8957123510616210487,305-1252175,0000,10000487,64
489,8957123510616210488,306-3869003,0000,10000488,64
490,8957123510616210489,306-8168415,0000,10000489,64
491,8957123510616210490,305-1253409,0000,10000490,64
492,8957123510616210491,307-2655450,0000,10000491,64
493,8957123510616210492,305-1253444,0000,10000492,64
494,8957123510616210493,306-2366950,0000,10000493,64
495,8957123510616210494,307-6169218,0000,10000494,64
496,8957123510616210495,307-8328157,0000,10000495,64
497,8957123510616210496,307-8637169,0000,10000496,64
498,8957123510616210497,305-1253461,0000,10000497,64
499,8957123510616210498,305-1254670,0000,10000498,64
500,8957123510616210499,306-8309732,0000,10000499,64
501,8957123510616210500,307-2568397,0000,10000500,64
502,8957123510616210501,307-7877966,0000,10000501,64
503,8957123510616210502,305-1254785,0000,10000502,64
504,8957123510616210503,305-1255151,0000,10000503,64
505,8957123510616210504,307-3964208,0000,10000504,64
506,8957123510616210505,307-8571443,0000,10000505,64
507,8957123510616210506,305-1255742,0000,10000506,64
508,8957123510616210507,307-9310311,0000,10000507,64
509,8957123510616210508,305-1255963,0000,10000508,64
510,8957123510616210509,306-2238574,0000,10000509,64
511,8957123510616210510,307-7955653,0000,10000510,64
512,8957123510616210511,307-9577662,0000,10000511,64
513,8957123510616210512,305-1256923,0000,10000512,64
514,8957123510616210513,307-2521823,0000,10000513,64
515,8957123510616210514,307-3422648,0000,10000514,64
516,8957123510616210515,305-1257399,0000,10000515,64
517,8957123510616210516,307-9195577,0000,10000516,64
518,8957123510616210517,305-1259463,0000,10000517,64
519,8957123510616210518,306-5987470,0000,10000518,64
520,8957123510616210519,305-1259816,0000,10000519,64
521,8957123510616210520,306-5970330,0000,10000520,64
522,8957123510616210521,305-1260449,0000,10000521,64
523,8957123510616210522,306-6467223,0000,10000522,64
524,8957123510616210523,307-3389194,0000,10000523,64
525,8957123510616210524,305-1260502,0000,10000524,64
526,8957123510616210525,306-8037132,0000,10000525,64
527,8957123510616210526,307-1443834,0000,10000526,64
528,8957123510616210527,305-1260704,0000,10000527,64
529,8957123510616210528,306-4825434,0000,10000528,64
530,8957123510616210529,307-7248745,0000,10000529,64
531,8957123510616210530,305-1261728,0000,10000530,64
532,8957123510616210531,307-1769762,0000,10000531,64
533,8957123510616210532,307-3022856,0000,10000532,64
534,8957123510616210533,305-1263578,0000,10000533,64
535,8957123510616210534,305-1263772,0000,10000534,64
536,8957123510616210535,306-3172812,0000,10000535,64
537,8957123510616210536,307-6704751,0000,10000536,64
538,8957123510616210537,307-6971817,0000,10000537,64
539,8957123510616210538,305-1264223,0000,10000538,64
540,8957123510616210539,306-2948806,0000,10000539,64
541,8957123510616210540,306-2981409,0000,10000540,64
542,8957123510616210541,306-8150056,0000,10000541,64
543,8957123510616210542,307-3045125,0000,10000542,64
544,8957123510616210543,305-1265069,0000,10000543,64
545,8957123510616210544,306-5565794,0000,10000544,64
546,8957123510616210545,307-2004630,0000,10000545,64
547,8957123510616210546,307-9458790,0000,10000546,64
548,8957123510616210547,305-1265463,0000,10000547,64
549,8957123510616210548,306-2837902,0000,10000548,64
550,8957123510616210549,307-6312260,0000,10000549,64
551,8957123510616210550,305-1266215,0000,10000550,64
552,8957123510616210551,306-9503519,0000,10000551,64
553,8957123510616210552,307-1729215,0000,10000552,64
554,8957123510616210553,307-5972825,0000,10000553,64
555,8957123510616210554,305-1266354,0000,10000554,64
556,8957123510616210555,306-4990662,0000,10000555,64
557,8957123510616210556,306-7439547,0000,10000556,64
558,8957123510616210557,307-8639363,0000,10000557,64
559,8957123510616210558,305-1267503,0000,10000558,64
560,8957123510616210559,306-9719976,0000,10000559,64
